# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
43.200000,317.504653,-129.135240,4520.572733,9.827223,7.493012,-20.506747,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
43.650000,321.925136,-125.752825,4511.346704,9.819250,7.539510,-20.497761,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
44.100000,326.341882,-122.350017,4502.124747,9.810645,7.583771,-20.488598,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
44.550000,330.754630,-118.927741,4492.906933,9.801486,7.626061,-20.479296,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
45.000000,335.163150,-115.486818,4483.693326,9.791844,7.666616,-20.469894,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
45.450000,339.567229,-112.028005,4474.483979,9.781777,7.705650,-20.460420,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
45.900000,343.966689,-108.551935,4465.278920,9.771329,7.743341,-20.450895,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
46.350000,348.361359,-105.059212,4456.078173,9.760541,7.779856,-20.441334,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
46.800000,352.751115,-101.550300,4446.881746,9.749464,7.815335,-20.431743,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
47.250000,357.135850,-98.025599,4437.689641,9.738159,7.849904,-20.422127,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
47.700000,361.515460,-94.485507,4428.501857,9.726682,7.883691,-20.412488,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
48.150000,365.889844,-90.930381,4419.318397,9.715048,7.916789,-20.402830,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
48.600000,370.258910,-87.360508,4410.139266,9.703194,7.949233,-20.393164,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
49.050000,374.622567,-83.776166,4400.964469,9.691050,7.981055,-20.383497,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
49.500000,378.980658,-80.177660,4391.794013,9.678450,8.012236,-20.373838,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
49.950000,383.332552,-76.565477,4382.627897,9.664533,8.042396,-20.364204,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
50.400000,387.677401,-72.940188,4373.466123,9.648125,8.070992,-20.354612,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
50.850000,392.014347,-69.302369,4364.308690,9.628050,8.097484,-20.345080,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
51.300000,396.341801,-65.652935,4355.155583,9.603241,8.121376,-20.335612,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
51.750000,400.656968,-61.993360,4346.006762,9.572805,8.142247,-20.326191,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
52.200000,404.956944,-58.325167,4336.862186,9.535863,8.159684,-20.316796,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
52.650000,409.238843,-54.649874,4327.721815,9.491899,8.173452,-20.307409,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
53.100000,413.499899,-50.968943,4318.585626,9.442844,8.184534,-20.298012,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
53.550000,417.737812,-47.283598,4309.453623,9.390792,8.193990,-20.288606,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
54.000000,421.951311,-43.594520,4300.325844,9.335693,8.201810,-20.279222,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
54.450000,426.139305,-39.902300,4291.202299,9.277596,8.208028,-20.269873,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
54.900000,430.300705,-36.207527,4282.082961,9.216973,8.212891,-20.260549,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
55.350000,434.434297,-32.510851,4272.967810,9.154193,8.216594,-20.251250,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
55.800000,438.539005,-28.812849,4263.856832,9.089537,8.219287,-20.241976,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
56.250000,442.614217,-25.113852,4254.750019,9.023194,8.221068,-20.232730,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
56.700000,446.659311,-21.414196,4245.647361,8.955352,8.222038,-20.223512,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
57.150000,450.673575,-17.714267,4236.548843,8.886221,8.222308,-20.214325,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
57.600000,454.656511,-14.014337,4227.454454,8.815947,8.221956,-20.205167,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
58.050000,458.607774,-10.314592,4218.364183,8.744636,8.221036,-20.196038,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
58.500000,462.526917,-6.615280,4209.278018,8.672420,8.219621,-20.186939,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
58.950000,466.413448,-2.916669,4200.195942,8.599448,8.217788,-20.177868,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
59.400000,470.266883,0.780976,4191.117941,8.525866,8.215614,-20.168825,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
59.850000,474.086917,4.477484,4182.044003,8.451765,8.213150,-20.159811,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
60.300000,477.873397,8.172768,4172.974115,8.377195,8.210419,-20.150823,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
60.750000,481.626176,11.866743,4163.908268,8.302203,8.207448,-20.141860,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
61.200000,485.345113,15.559327,4154.846451,8.226834,8.204261,-20.132922,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
61.650000,489.030079,19.250444,4145.788652,8.151129,8.200878,-20.124006,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
62.100000,492.680945,22.940018,4136.734860,8.075130,8.197324,-20.115112,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
62.550000,496.297587,26.627977,4127.685064,7.998878,8.193618,-20.106238,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
63.000000,499.879889,30.314251,4118.639253,7.922411,8.189782,-20.097384,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
63.450000,503.427739,33.998769,4109.597417,7.845767,8.185837,-20.088549,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
63.900000,506.941030,37.681468,4100.559546,7.768983,8.181800,-20.079734,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
64.350000,510.419708,41.362310,4091.525631,7.692080,8.177683,-20.070939,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
64.800000,513.863746,45.041277,4082.495666,7.615067,8.173493,-20.062163,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
65.250000,517.273119,48.718348,4073.469646,7.537956,8.169234,-20.053406,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
65.700000,520.647798,52.393503,4064.447563,7.460759,8.164913,-20.044668,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
66.150000,523.987754,56.066720,4055.429411,7.383489,8.160536,-20.035949,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
66.600000,527.292956,59.737973,4046.415180,7.306159,8.156112,-20.027248,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
67.050000,530.563371,63.407239,4037.404861,7.228783,8.151648,-20.018565,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
67.500000,533.798969,67.074492,4028.398447,7.151376,8.147151,-20.009899,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
